id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
1001245012	20141031	0	450829007	64524002	es	900000000000013009	adenocarcinoma papilar infiltrante	900000000000020002
1001248014	20141031	0	450829007	64526000	es	900000000000013009	estructura del tejido intersticial del testículo	900000000000020002
1001249018	20141031	0	450829007	64526000	es	900000000000013009	tejido intersticial del testículo	900000000000020002
1001250018	20141031	0	450829007	64526000	es	900000000000003001	estructura del tejido intersticial del testículo (estructura corporal)	900000000000020002
1002040014	20141031	0	450829007	64844000	es	900000000000013009	transección de un nervio craneal	900000000000020002
1002138019	20141031	0	450829007	64887002	es	900000000000013009	operación en un ovario	900000000000020002
1002139010	20141031	0	450829007	64887002	es	900000000000003001	operación en un ovario (procedimiento)	900000000000020002
1003241010	20141031	0	450829007	65355003	es	900000000000003001	estructura de la arteria carótida común derecha (estructura corporal)	900000000000020002
3015482019	20141031	1	450829007	703863008	es	900000000000013009	trastorno de la piel del pene	900000000000020002
3015483012	20141031	1	450829007	700394003	es	900000000000003001	Burkholderia diffusa (organismo)	900000000000017005
3015484018	20141031	1	450829007	703434004	es	900000000000003001	clorhidrato de galopamilo (sustancia)	900000000000020002
3015485017	20141031	1	450829007	128810002	es	900000000000013009	histiocitosis de células de Langerhans, monostótica	900000000000020002
3015486016	20141031	1	450829007	258012008	es	900000000000003001	técnica de microscopia de fluorescencia confocal (calificador)	900000000000020002
1005010018	20141031	0	450829007	66078008	es	900000000000013009	deficiencia longitudinal de la extremidad inferior	900000000000020002
1005011019	20141031	0	450829007	66078008	es	900000000000003001	deficiencia longitudinal de la extremidad inferior (trastorno)	900000000000020002
1005095010	20141031	0	450829007	66116001	es	900000000000013009	cuerpo extraño superficial en la región del testículo, sin herida abierta de importancia Y sin infección	900000000000020002
1005096011	20141031	0	450829007	66116001	es	900000000000013009	cuerpo extraño superficial en la región testicular, sin herida abierta de importancia y sin infección	900000000000020002
1005097019	20141031	0	450829007	66116001	es	900000000000003001	cuerpo extraño superficial en la región del testículo, sin herida abierta de importancia Y sin infección (trastorno)	900000000000020002
3015487013	20141031	1	450829007	10835871000119104	es	900000000000013009	trastorno depresivo en la madre que complica el nacimiento	900000000000020002
3015488015	20141031	1	450829007	703472009	es	900000000000013009	nifuroxazida	900000000000020002
1006434011	20141031	0	450829007	66671001	es	900000000000013009	incisión y drenaje de un absceso parafaríngeo por abordaje intraoral	900000000000020002
1006435012	20141031	0	450829007	66671001	es	900000000000003001	incisión y drenaje de un absceso parafaríngeo por abordaje intraoral (procedimiento)	900000000000020002
3015489011	20141031	1	450829007	700292001	es	900000000000003001	ectropión cicatrizal de párpado inferior (trastorno)	900000000000020002
3015490019	20141031	1	450829007	703868004	es	900000000000013009	lesión por isquemia-reperfusión	900000000000020002
1007975015	20141031	0	450829007	67308009	es	900000000000013009	vacunación antiamarílica	900000000000020002
1007976019	20141031	0	450829007	67308009	es	900000000000013009	inmunización antiamarílica	900000000000020002
3015491015	20141031	1	450829007	71086005	es	900000000000013009	leucoplasia de glotis	900000000000020002
1008387016	20141031	0	450829007	67468006	es	900000000000013009	estructura del proceso vaginal del testículo	900000000000020002
1008388014	20141031	0	450829007	67468006	es	900000000000013009	proceso vaginal del testículo	900000000000020002
1008389018	20141031	0	450829007	67468006	es	900000000000003001	estructura del proceso vaginal del testículo (estructura corporal)	900000000000020002
1008402012	20141031	0	450829007	67476008	es	900000000000013009	reparación de una hernia inguinal con orquiectomía	900000000000020002
1008403019	20141031	0	450829007	67476008	es	900000000000003001	reparación de una hernia inguinal con orquiectomía (procedimiento)	900000000000020002
3015492010	20141031	1	450829007	253423004	es	900000000000013009	tabique interauricular mal alineado	900000000000020002
3015493017	20141031	1	450829007	31380000	es	900000000000003001	incisión y drenaje de muñeca por absceso profundo (procedimiento)	900000000000020002
3015494011	20141031	1	450829007	109970006	es	900000000000013009	linfoma no Hodgkin folicular, de células hendidas pequeñas	900000000000020002
1009580010	20141031	0	450829007	67962003	es	900000000000013009	trombosis del testículo	900000000000020002
1009582019	20141031	0	450829007	67962003	es	900000000000003001	trombosis del testículo (trastorno)	900000000000020002
1009698018	20141031	0	450829007	68012008	es	900000000000013009	injerto de la fascia del párpado	900000000000020002
1009699014	20141031	0	450829007	68012008	es	900000000000003001	injerto de la fascia del párpado (procedimiento)	900000000000020002
1010179018	20141031	0	450829007	68210006	es	900000000000013009	hipopigmentación del párpado	900000000000020002
1010180015	20141031	0	450829007	68210006	es	900000000000003001	hipopigmentación del párpado (trastorno)	900000000000020002
3015495012	20141031	1	450829007	295091000119100	es	900000000000003001	cierre tardío de fontanela anterior (hallazgo)	900000000000020002
1011300018	20141031	0	450829007	68670009	es	900000000000013009	dermatitis por contacto del párpado	900000000000020002
1011301019	20141031	0	450829007	68670009	es	900000000000013009	dermatitis alérgica del párpado	900000000000020002
1011302014	20141031	0	450829007	68670009	es	900000000000013009	blefaritis alérgica	900000000000020002
1011303016	20141031	0	450829007	68670009	es	900000000000003001	dermatitis por contacto del párpado (trastorno)	900000000000020002
1011646011	20141031	0	450829007	68800008	es	900000000000013009	creación quirúrgica de un conducto del ventrículo derecho a la arteria pulmonar en el procedimiento de reparación de la transposición de los grandes vasos	900000000000020002
1011647019	20141031	0	450829007	68800008	es	900000000000013009	creación quirúrgica de un shunt del ventrículo derecho a la arteria pulmonar en el procedimiento de reparación de la transposición de los grandes vasos	900000000000020002
1011648012	20141031	0	450829007	68800008	es	900000000000003001	creación quirúrgica de un conducto del ventrículo derecho a la arteria pulmonar en el procedimiento de reparación de la transposición de los grandes vasos (procedimiento)	900000000000020002
1012103012	20141031	0	450829007	68984001	es	900000000000013009	reparación de una hernia lumbar	900000000000020002
1012104018	20141031	0	450829007	68984001	es	900000000000003001	reparación de una hernia lumbar (procedimiento)	900000000000020002
3015496013	20141031	1	450829007	703770000	es	900000000000013009	2 h después de una dosis de glucosa	900000000000020002
3015497016	20141031	1	450829007	703465008	es	900000000000003001	cambio realizado (calificador)	900000000000020002
1014404013	20141031	0	450829007	69934000	es	900000000000013009	reparación de una hernia epigástrica con prótesis o injerto	900000000000020002
1014405014	20141031	0	450829007	69934000	es	900000000000003001	reparación de una hernia epigástrica con prótesis o injerto (procedimiento)	900000000000020002
1014492018	20141031	0	450829007	69973000	es	900000000000013009	anomalía vascular del párpado	900000000000020002
1014493011	20141031	0	450829007	69973000	es	900000000000003001	anomalía vascular del párpado (trastorno)	900000000000020002
1014764010	20141031	0	450829007	70090004	es	900000000000013009	viruela vacuna	900000000000020002
1014765011	20141031	0	450829007	70090004	es	900000000000003001	viruela vacuna (trastorno)	900000000000020002
1014923010	20141031	0	450829007	70157001	es	900000000000013009	guía radiológica para drenaje percutáneo de un absceso	900000000000020002
1014924016	20141031	0	450829007	70157001	es	900000000000003001	guía radiológica para drenaje percutáneo de un absceso (procedimiento)	900000000000020002
1015319017	20141031	0	450829007	70322007	es	900000000000013009	inmunización en la infancia	900000000000020002
1015320011	20141031	0	450829007	70322007	es	900000000000003001	inmunización en la infancia (procedimiento)	900000000000020002
3015498014	20141031	1	450829007	702706001	es	900000000000003001	consultorio especializado en diabetes (medio ambiente)	900000000000020002
1015667017	20141031	0	450829007	70467004	es	900000000000013009	estructura de la lámina visceral de la túnica vaginal del testículo	900000000000020002
1015668010	20141031	0	450829007	70467004	es	900000000000013009	lámina visceral de la túnica vaginal del testículo	900000000000020002
1015669019	20141031	0	450829007	70467004	es	900000000000013009	hoja visceral de la túnica vaginal del testículo	900000000000020002
1015670018	20141031	0	450829007	70467004	es	900000000000003001	estructura de la lámina visceral de la túnica vaginal del testículo (estructura corporal)	900000000000020002
1015872011	20141031	0	450829007	70555003	es	900000000000013009	sarcoma del estroma endometrial	900000000000020002
1015874012	20141031	0	450829007	70555003	es	900000000000003001	sarcoma del estroma endometrial (anomalía morfológica)	900000000000020002
1016358019	20141031	0	450829007	70746003	es	900000000000013009	estructura de la superficie articular del hueso	900000000000020002
1016359010	20141031	0	450829007	70746003	es	900000000000013009	superficie articular del hueso	900000000000020002
1016362013	20141031	0	450829007	70746003	es	900000000000003001	estructura de la superficie articular del hueso (estructura corporal)	900000000000020002
3015499018	20141031	1	450829007	703454003	es	900000000000003001	técnica de centrifugación (calificador)	900000000000020002
1016743013	20141031	0	450829007	70902004	es	900000000000013009	deficiencia longitudinal de la extremidad superior	900000000000020002
1016744019	20141031	0	450829007	70902004	es	900000000000003001	deficiencia longitudinal de la extremidad superior (trastorno)	900000000000020002
3015500010	20141031	1	450829007	702534005	es	900000000000013009	relación VEF1 (volumen espiratorio forzado en 1 segundo)/VEF6 (volumen espiratorio forzado en 6 segundos)	900000000000020002
1017062011	20141031	0	450829007	71032002	es	900000000000013009	UDP - N - acetilmuramato deshidrogenasa	900000000000020002
3015501014	20141031	1	450829007	302641000119102	es	900000000000003001	anomalía de la distancia entre las arcadas dentales (trastorno)	900000000000020002
1019666016	20141031	0	450829007	72093006	es	900000000000013009	vacunación antipoliomielitis	900000000000020002
1019667013	20141031	0	450829007	72093006	es	900000000000013009	inmunización antipoliomielitis	900000000000020002
1019668015	20141031	0	450829007	72093006	es	900000000000013009	vacuna antipoliomielítica	900000000000020002
1019669011	20141031	0	450829007	72093006	es	900000000000003001	vacunación antipoliomielitis (procedimiento)	900000000000020002
